Job_Title,Company_Name,URL,Location,Experience,Salary,Skills_Required,Matched_Keywords
Technical Specialist,HCL Technologies,https://www.timesjobs.com/job-detail/technical-specialist-hcl-technologies-remote-5-9-years-jobid-Jx2HEnqjT8VzpSvf+uAgZw==&source=srp,Remote,5 - 9 Yrs,Not disclosed,"AWS Engineering, Kubernetes Administration, CI/CD Management, Cloud Security, Incident Management","AWS, Kubernetes, Terraform, Jenkins, CI/CD, GitHub Actions, Lambda, Linux, Shell Scripting, PostgreSQL, Networking"
Project Manager - Scrum Master,HCL Technologies,https://www.timesjobs.com/job-detail/project-manager-scrum-master-hcl-technologies-remote-5-8-years-jobid-yaJtPAuW8IZzpSvf+uAgZw==&source=srp,Remote,5 - 8 Yrs,Not disclosed,"Data Engineering Skills, Program Management, Agile Methodologies, ETL Processes, Stakeholder Management","Data Engineering, ETL, Agile, Scrum"
Senior Project Lead,HCL Technologies,https://www.timesjobs.com/job-detail/senior-project-lead-hcl-technologies-remote-3-5-years-jobid-TObUauRgJYhzpSvf+uAgZw==&source=srp,Remote,3 - 5 Yrs,Not disclosed,"IBM ELM Integration, Java Development, DevOps Practices, GitHub Configuration, Engineering Automation",Java
"Senior Software Engineer- Java, Kafka, Python And AI",Wells Fargo,https://www.timesjobs.com/job-detail/senior-software-engineer-java-kafka-python-and-ai-wells-fargo-hyderabadsecunderabad-4-7-years-jobid-RRzbkw__SLASH__4SZVzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,4 - 7 Yrs,Not disclosed,"Software Engineering, Java Development, AI Assisted Tools, Agile Methodologies, System Integration","Python, Java, CI/CD, Kafka, Distributed Systems, Agile, Design Patterns"
Career Opportunities: Architect (50638),Incedo,https://www.timesjobs.com/job-detail/career-opportunities-architect-50638-incedo-mexico-5-10-years-jobid-HqTae6KgQ3JzpSvf+uAgZw==&source=srp,Mexico,5 - 10 Yrs,Not disclosed,"Data Science Expertise, Digital Transformation, Engineering Skills, Business Understanding, Client Interaction",Data Science
Senior QA Automation & AI Testing Engineer,"Armia Systems, Inc",https://www.timesjobs.com/job-detail/senior-qa-automation-ai-testing-engineer-armia-systems-inc-india-6-9-years-jobid-04xjOHksgi5zpSvf+uAgZw==&source=srp,India,6 - 9 Yrs,Not disclosed,"QA Process Transformation, Test Automation Architecture, API Automation Testing, CI/CD Integration, AI Assisted Testing","Python, Java, JavaScript, TypeScript, AWS, Azure, GCP, Docker, Kubernetes, Jenkins, CI/CD, GitHub Actions, SQL, LLM, Microservices, Git, Agile, Scrum, Unit Testing, Postman"
"Product Sales Engineer, Reality Modelling",bentley systems,https://www.timesjobs.com/job-detail/product-sales-engineer-reality-modelling-bentley-systems-spain-poland-3-5-years-jobid-0jFfHjsny__SLASH__NzpSvf+uAgZw==&source=srp,"Spain, Poland",3 - 5 Yrs,Not disclosed,"Reality Capture Technologies, Strong Communication Skills, Technical Presentations, Digital Twin Solutions, Business Value Translation",Go
ELECTRICAL TECHNICIAN,ASMACS,https://www.timesjobs.com/job-detail/electrical-technician-asmacs-other-citys-in-saudi-arabia-4-6-years-jobid-g__SLASH__akMqiH__SLASH__4FzpSvf+uAgZw==&source=srp,Other City(s) in Saudi Arabia,4 - 6 Yrs,Not disclosed,"Electrical installation, maintenance",
BOWLING TECHNICIAN,ASMACS,https://www.timesjobs.com/job-detail/bowling-technician-asmacs-other-citys-in-saudi-arabia-3-5-years-jobid-7G6ICdoY929zpSvf+uAgZw==&source=srp,Other City(s) in Saudi Arabia,3 - 5 Yrs,Not disclosed,"Bowling lane machine installation, Bowling pinsetter installation",
HANDYMAN,ASMACS,https://www.timesjobs.com/job-detail/handyman--asmacs-other-citys-in-qatar-2-5-years-jobid-NlW8e6d22yFzpSvf+uAgZw==&source=srp,Other City(s) in Qatar,2 - 5 Yrs,Not disclosed,"Electrical repair, Plumbing repair",
Business Systems Analyst,Google,https://www.timesjobs.com/job-detail/business-systems-analyst-google-united-states-of-america-usa-5-6-years-jobid-0OGcAY5baMpzpSvf+uAgZw==&source=srp,United States of America (USA),5 - 6 Yrs,Not disclosed,"Business process analysis, Systems Development Lifecycle, Data analysis techniques, Agile methodology, Technical solution design","Google Cloud, Agile"
"Staff System Power Engineer, Pixel System Power",Google,https://www.timesjobs.com/job-detail/staff-system-power-engineer-pixel-system-power-google-united-states-of-america-usa-6-9-years-jobid-E__SLASH__qObjdRZBZzpSvf+uAgZw==&source=srp,United States of America (USA),6 - 9 Yrs,Not disclosed,"Power Optimization Techniques, Embedded Systems Expertise, Technical Leadership Experience, Software Performance Tuning, Communication Skills","Android, Operating Systems, Embedded Systems, System Design"
Business Systems Analyst,Google,https://www.timesjobs.com/job-detail/business-systems-analyst-google-united-states-of-america-usa-5-8-years-jobid-KpW__SLASH____SLASH__BuOOAxzpSvf+uAgZw==&source=srp,United States of America (USA),5 - 8 Yrs,Not disclosed,"Systems Development Lifecycle, Business Process Analysis, Data Analysis Skills, Agile Methodologies, Technical Specifications","Google Cloud, Agile"
Systems Analyst,CGI Group,https://www.timesjobs.com/job-detail/systems-analyst-cgi-group-united-states-of-america-usa-5-7-years-jobid-2eGgh94AjjlzpSvf+uAgZw==&source=srp,United States of America (USA),5 - 7 Yrs,Not disclosed,"Strategic Support, Technical IT Services, Functional Analysis, Acquisition Processes, System Integration",
Systems Development Engineer,Google,https://www.timesjobs.com/job-detail/systems-development-engineer-google-hyderabadsecunderabad-2-5-years-jobid-nvQKNM1DoClzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,2 - 5 Yrs,Not disclosed,"Systems Automation, Technical Infrastructure, Linux Administration, Access Management, Communication Skills","Python, Go, Linux, Operating Systems, Networking"
Systems Engineer,Nutanix,https://www.timesjobs.com/job-detail/systems-engineer-nutanix-hyderabadsecunderabad-7-10-years-jobid-IIswonaCW3dzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,7 - 10 Yrs,Not disclosed,Customer Relationship Management Technical Solution Design Sales Collaboration Cloud Technology Expertise Presentation Skills Development,
Systems Administrator - II,U A BRANDS INTERNATIONAL PVT LTD,https://www.timesjobs.com/job-detail/systems-administrator-ii-u-a-brands-international-pvt-ltd-pune-5-10-years-jobid-ndnXWgsifrBzpSvf+uAgZw==&source=srp,Pune,5 - 10 Yrs,Not disclosed,"VMware Administration, Azure Administration, Windows Server, PowerShell Scripting, SAN Management","Python, AWS, Azure, SQL"
Systems Operations Manager,Wells Fargo,https://www.timesjobs.com/job-detail/systems-operations-manager-wells-fargo-hyderabadsecunderabad-1-4-years-jobid-1EF65URCdc9zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,1 - 4 Yrs,Not disclosed,"Site Reliability Engineering, Incident Management Expertise, Cloud Platforms Proficiency, Automation Strategies Development, Monitoring & Observability Tools","Python, Java, AWS, Azure, GCP, Docker, Kubernetes, Terraform, Ansible, CI/CD, Linux, Distributed Systems, Jira"
Business Systems Analyst,Adobe,https://www.timesjobs.com/job-detail/business-systems-analyst-adobe-united-states-of-america-usa-3-7-years-jobid-tibPqVS4F31zpSvf+uAgZw==&source=srp,United States of America (USA),3 - 7 Yrs,Not disclosed,Business Analysis Requirements Gathering Process Mapping Cross Functional Collaboration Data Analysis,Express
"Staff System Power Engineer, Pixel System Power",Google,https://www.timesjobs.com/job-detail/staff-system-power-engineer-pixel-system-power-google-united-states-of-america-usa-6-9-years-jobid-RDcwHR2vqlRzpSvf+uAgZw==&source=srp,United States of America (USA),6 - 9 Yrs,Not disclosed,"Power Optimization, Embedded Systems, Technical Leadership, Software Development, Communication Skills","Android, Operating Systems, Embedded Systems, System Design"
System Support Tech Apprentice,IBM,https://www.timesjobs.com/job-detail/system-support-tech-apprentice-ibm-other-citys-in-new-york-0-1-years-jobid-VdzsR2sbGrpzpSvf+uAgZw==&source=srp,Other City(s) in New York,0 - 1 Yrs,Not disclosed,"Hardware Knowledge, Data Analysis, Operating Systems, Troubleshooting Skills, Networking Fundamentals","Go, Linux, Operating Systems, Networking"
"Systems Engineering Manager, CT",GE Healthcare,https://www.timesjobs.com/job-detail/systems-engineering-manager-ct-ge-healthcare-bengaluru-15-18-years-jobid-asfyZ5qh3L9zpSvf+uAgZw==&source=srp,Bengaluru,15 - 18 Yrs,Not disclosed,"Systems Engineering, Product Development, Cross Functional Collaboration, Technical Leadership, Quality Management",System Design
SYSTEM ENGINEER L2,Wipro,https://www.timesjobs.com/job-detail/system-engineer-l2-wipro-hyderabadsecunderabad-1-3-years-jobid-OwXrC41+BF5zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,1 - 3 Yrs,Not disclosed,"Technical Support, Customer Communication, Troubleshooting Skills, Problem Solving, Complaint Management",
"System Development Engineer, TFS-Onboarding",Amazon,https://www.timesjobs.com/job-detail/system-development-engineer-tfs-onboarding-amazon-bengaluru-3-5-years-jobid-__SLASH__Ib0V1kRkXhzpSvf+uAgZw==&source=srp,Bengaluru,3 - 5 Yrs,Not disclosed,"Automation Solutions, Financial Data Processing, System Engineering, Linux Systems, Metric Generation","Python, Java, Rust, Ruby, CI/CD, Linux, Networking, Data Structures, Algorithms"
SYSTEM ENGINEER L2,Wipro,https://www.timesjobs.com/job-detail/system-engineer-l2-wipro-hyderabadsecunderabad-1-3-years-jobid-s2UCjvpacUpzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,1 - 3 Yrs,Not disclosed,"Customer Service Skills, Troubleshooting Technical Issues, Communication Proficiency, Remote Support Expertise, Problem Solving Abilities",
Senior Systems Operations Engineer,Wells Fargo,https://www.timesjobs.com/job-detail/senior-systems-operations-engineer-wells-fargo-bengaluru-4-7-years-jobid-2OoCOwyhIXpzpSvf+uAgZw==&source=srp,Bengaluru,4 - 7 Yrs,Not disclosed,"Systems Infrastructure Management, Automation Development, Endpoint Management, Reliability Engineering, Cloud Technology Expertise","Python, HTML, Azure, Terraform, Ansible, CI/CD, SQL"
Principal Business Systems Analyst,Empower,https://www.timesjobs.com/job-detail/principal-business-systems-analyst-empower-united-states-of-america-usa-10-13-years-jobid-yd6gvT6lFuVzpSvf+uAgZw==&source=srp,United States of America (USA),10 - 13 Yrs,Not disclosed,"Business Process Analysis, Agile Methodologies, Requirements Gathering, User Story Creation, Technical Documentation","SQL, Agile, Jira, Confluence"
SYSTEM ENGINEER L2,Wipro,https://www.timesjobs.com/job-detail/system-engineer-l2-wipro-mumbai-1-3-years-jobid-__SLASH__4vfXEThQAhzpSvf+uAgZw==&source=srp,Mumbai,1 - 3 Yrs,Not disclosed,"Customer Communication, Technical Troubleshooting, Remote Support, Complaint Management, Documentation Skills",
Systems Development Engineer,Google,https://www.timesjobs.com/job-detail/systems-development-engineer-google-hyderabadsecunderabad-2-5-years-jobid-__SLASH__wEGXrybwpRzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,2 - 5 Yrs,Not disclosed,"Systems Automation, Linux Administration, Technical Infrastructure, Access Management, Communication Skills","Python, Go, Linux, Operating Systems, Networking"
Quality Management System Engineer,Wipro,https://www.timesjobs.com/job-detail/quality-management-system-engineer-wipro-united-states-of-america-usa-5-8-years-jobid-rXc5BV1eQhlzpSvf+uAgZw==&source=srp,United States of America (USA),5 - 8 Yrs,Not disclosed,"Quality Management Systems, ISO Compliance, Change Management, Supplier PCN Management, Excellent Communication",
SYSTEM ENGINEER L1,Wipro,https://www.timesjobs.com/job-detail/system-engineer-l1-wipro-hungary-1-3-years-jobid-sTi0KoIzoARzpSvf+uAgZw==&source=srp,Hungary,1 - 3 Yrs,Not disclosed,"Troubleshooting Windows, Remote Support Expertise, Customer Complaint Management, Exceptional Communication, Technical Knowledge",
System Test Engineering Manager,Wipro,https://www.timesjobs.com/job-detail/system-test-engineering-manager-wipro-united-states-of-america-usa-8-10-years-jobid-x9cYU6Nni1VzpSvf+uAgZw==&source=srp,United States of America (USA),8 - 10 Yrs,Not disclosed,"People Management, Team Leadership, Hardware Program Execution, VLSI Board Design, Communication Skills",
Sr Analyst Business Systems,Empower,https://www.timesjobs.com/job-detail/sr-analyst-business-systems-empower-bengaluru-5-8-years-jobid-NLxBOWW7Bp9zpSvf+uAgZw==&source=srp,Bengaluru,5 - 8 Yrs,Not disclosed,"Business Requirements Analysis, Project Management Skills, System Architecture Design, Insurance Industry Knowledge, Interpersonal Communication Skills",
SYSTEM ENGINEER L4,Wipro,https://www.timesjobs.com/job-detail/system-engineer-l4-wipro-bengaluru-5-8-years-jobid-Ppp+zoJDAdRzpSvf+uAgZw==&source=srp,Bengaluru,5 - 8 Yrs,Not disclosed,"Excellent communication, Troubleshooting operating systems, Customer complaint management, Remote support expertise, Technical problem solving",
Analytical Systems Engineer III,Yokogawa Electric Corp Ltd,https://www.timesjobs.com/job-detail/analytical-systems-engineer-iii-yokogawa-electric-corp-ltd-united-states-of-america-usa-6-10-years-jobid-__SLASH__EzmyDrjaZFzpSvf+uAgZw==&source=srp,United States of America (USA),6 - 10 Yrs,Not disclosed,"Chemical Process Analysis, Analytical System Design, Control System Integration, Safety Compliance Standards, Technical Leadership Skills",Cybersecurity
ANALYTICAL SYSTEMS ENGINEER IV,Yokogawa Electric Corp Ltd,https://www.timesjobs.com/job-detail/analytical-systems-engineer-iv-yokogawa-electric-corp-ltd-united-states-of-america-usa-1-4-years-jobid-PEbPdLSTDrFzpSvf+uAgZw==&source=srp,United States of America (USA),1 - 4 Yrs,Not disclosed,"Chemical Process Analysis, Analytical Instrumentation, Control Systems Integration, Data Acquisition Systems, Engineering Tools Application",Cybersecurity
Finance Systems Manager- Crypto,Binance,https://www.timesjobs.com/job-detail/finance-systems-manager-crypto-binance-hong-kong-8-10-years-jobid-cXuH75RrlkJzpSvf+uAgZw==&source=srp,Hong Kong,8 - 10 Yrs,Not disclosed,"Project Management, System Integration, Data Automation, Python Scripting, Stakeholder Management","Python, SQL"
Technology Business Systems Manager,Wells Fargo,https://www.timesjobs.com/job-detail/technology-business-systems-manager-wells-fargo-hyderabadsecunderabad-5-8-years-jobid-YccBFUZiRt1zpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,5 - 8 Yrs,Not disclosed,"Problem Management, Incident Management, Change Operations, Vulnerability Management, Capacity Management","Distributed Systems, Cybersecurity"
Sr Analyst Business Systems,Empower,https://www.timesjobs.com/job-detail/sr-analyst-business-systems-empower-remote-5-9-years-jobid-aKk5gA4BbtBzpSvf+uAgZw==&source=srp,Remote,5 - 9 Yrs,Not disclosed,"Business Process Analysis, Agile Methodologies, Requirement Gathering, Cross functional Collaboration, Effective Communication","Agile, Scrum"
Field Application Engineer Radar System,NXP Semiconductors,https://www.timesjobs.com/job-detail/field-application-engineer-radar-system-nxp-semiconductors-united-states-of-america-usa-3-5-years-jobid-KQIRyI4ZpLNzpSvf+uAgZw==&source=srp,United States of America (USA),3 - 5 Yrs,Not disclosed,"Radar Systems Architecture, Embedded C Development, Debugging Techniques, Technical Training Delivery, Customer Troubleshooting",R
IT Warehouse Systems Solution Expert,Procter Gamble,https://www.timesjobs.com/job-detail/it-warehouse-systems-solution-expert-procter-gamble-canada-1-5-years-jobid-72r__SLASH__SU2fPr1zpSvf+uAgZw==&source=srp,Canada,1 - 5 Yrs,Not disclosed,"Software Development, Agile Methodologies, CI/CD Tooling, Coding Languages, Application Design","Java, Go, CI/CD, Networking, Agile"
Junior System Engineer For Automotive Innovations,NXP Semiconductors,https://www.timesjobs.com/job-detail/junior-system-engineer-for-automotive-innovations-nxp-semiconductors-netherlands-0-1-years-jobid-r04q2Uzq875zpSvf+uAgZw==&source=srp,Netherlands,0 - 1 Yrs,Not disclosed,"System Requirements Development, Hardware/Software Integration, Technical Documentation Creation, Problem Solving Skills, Team Collaboration","Python, R, MATLAB, Embedded Systems, System Design"
SYSTEM ENGINEER L2(CONTRACT),Wipro,https://www.timesjobs.com/job-detail/system-engineer-l2contract-wipro-hyderabadsecunderabad-1-3-years-jobid-UQtThN56__SLASH__wxzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,1 - 3 Yrs,Not disclosed,"Technical Support, Troubleshooting Skills, Customer Service, Communication Skills, Remote Support",
Systems Engineer Intern - Summer 2027,NXP Semiconductors,https://www.timesjobs.com/job-detail/systems-engineer-intern-summer-2027-nxp-semiconductors-united-states-of-america-usa-0-1-years-jobid-ksa6sQC__SLASH__Tv5zpSvf+uAgZw==&source=srp,United States of America (USA),0 - 1 Yrs,Not disclosed,"Systems Engineering, Python Programming, Test Automation, Laboratory Validation, Cross Functional Collaboration","Python, R"
Electronic Integrated Systems Technician,CGI Group,https://www.timesjobs.com/job-detail/electronic-integrated-systems-technician-cgi-group-albany-2-5-years-jobid-G7eni8CRDaJzpSvf+uAgZw==&source=srp,Albany,2 - 5 Yrs,Not disclosed,"Technical Troubleshooting, Electronic System Maintenance, Electromechanical Systems, Technical Documentation Interpretation, Hands on Production Environment",
SYSTEM ENGINEER L4(CONTRACT),Wipro,https://www.timesjobs.com/job-detail/system-engineer-l4contract-wipro-hyderabadsecunderabad-5-8-years-jobid-9YSCzUxFeHVzpSvf+uAgZw==&source=srp,Hyderabad/Secunderabad,5 - 8 Yrs,Not disclosed,"Technical Support, Troubleshooting Skills, Customer Communication, Remote Assistance, Complaint Management",
